response	label	textid	genre	year	century	treeid	text
0	IP-SUB	viglundur	nar	1400	15	21725	Svo er sagt að Ketilríður hafi haft hinnu fyrir andliti sér og hafi eigi viljað að Víglundur hafi þekkt hana og svo það að Víglundur hafi eigi verið ráðinn í því að þekkja hana
0	IP-SUB	viglundur	nar	1400	15	21735	og spurði hvað honum væri eða hvað hann hafi þess séð er honum brygði svo mjög við
0	IP-SUB-SPE	viglundur	nar	1400	15	21738	Trausti svaraði bróður sínum Það er hið mesta óráð að gera nokkuð illt bónda svo vel sem hann hefir gert til okkar
0	IP-SUB-SPE	viglundur	nar	1400	15	21811	og mælti Það vil eg nú Örn stýrimaður að þú hugsir um bú mitt og annað það er mig varðar því að eg hefi ætlað mér heimanferð
0	IP-SUB-SPE	viglundur	nar	1400	15	21827	og mælti Svo er háttað Örn stýrimaður að þú hefir verið hér í vetur og þið bræður báðir
0	IP-MAT	viglundur	nar	1400	15	21831	Hefi eg þér og margar skapraunir gervar
0	IP-MAT-SPE	viglundur	nar	1400	15	21832	og hefir þú þær allar vel borið
0	IP-MAT-SPE	viglundur	nar	1400	15	21833	en þó hefir bróðir þinn því ollað að þú hefir þig í öngri óhæfu haft eða gert
0	IP-SUB-SPE	viglundur	nar	1400	15	21833	en þó hefir bróðir þinn því ollað að þú hefir þig í öngri óhæfu haft eða gert
0	IP-MAT-SPE	viglundur	nar	1400	15	21838	Hefir Ketilríður allt þetta vel borið og kvenlega því að hún var þessa alls duld
0	IP-MAT-SPE	viglundur	nar	1400	15	21839	Höfum við og aldrei undir einum klæðum legið því að rekkjustokkur tekur upp á millum rúma okkarra þó að við höfum haft eitt áklæði
0	IP-SUB-SPE	viglundur	nar	1400	15	21839	Höfum við og aldrei undir einum klæðum legið því að rekkjustokkur tekur upp á millum rúma okkarra þó að við höfum haft eitt áklæði
0	IP-SUB-SPE	viglundur	nar	1400	15	21840	Ætla eg að henni hafi það engi raun verið né skrift þó að hún kenndi öngvan karlmann meðan þú lifðir
0	IP-MAT-SPE	viglundur	nar	1400	15	21844	Miklu hefir honum betur farið í yðrum viðskiptum og prýðilegar
0	IP-SUB	viglundur	nar	1400	15	21863	Hafi þann þökk sem þær hefir saman sett og skrifað
0	IP-MAT	bandamenn	nar	1450	15	22030	og hefi eg þó meira á hendur tekist en eg megi vel valda
0	IP-INF	bandamenn	nar	1450	15	22041	Þykir Oddur mikið vald þessum manni í hendur hafa fengið
0	IP-MAT-SPE	bandamenn	nar	1450	15	22062	hefi eg það spurt að þú sért búmaður mikill
0	IP-SUB-SPE	bandamenn	nar	1450	15	22099	og var eg ekki til fær með að fara þótt eg hafi með farið
0	IP-SUB-SPE	bandamenn	nar	1450	15	22100	Oddur segir Hitt heyri eg að þér hafi vel til tekist og liðmannlega segir hann
0	IP-MAT-SPE	bandamenn	nar	1450	15	22157	Oddur segir Það hefir verið glæræði
0	IP-MAT-SPE	bandamenn	nar	1450	15	22158	en þó hefir nú betur gefist
0	IP-SUB-SPE	bandamenn	nar	1450	15	22163	enda skal eg vís verða hvort hann hefir stolið sauðum eða eigi
0	IP-SUB-SPE	bandamenn	nar	1450	15	22200	Vali segir Eigi þarftu þessa að dylja Óspakur því að meiri von er að eigi beri af þér fyrir því að eg hefi séð yfir ráð þitt
0	IP-SUB-SPE	bandamenn	nar	1450	15	22205	þetta er ekki af fjandskap mælt af minni hendi fyrir því að eg hefi við þig einn talað
0	IP-MAT	bandamenn	nar	1450	15	22207	Eg hefi selt varning minn víða um hérað
0	IP-SUB	bandamenn	nar	1450	15	22208	og mun eg segja að þér hafið við tekið og keypt með sláturfé
0	IP-SUB-SPE	bandamenn	nar	1450	15	22220	og veit eg það að Óspakur hefir stolið
0	IP-MAT-SPE	bandamenn	nar	1450	15	22245	Þá mælti Óspakur Þetta hefir hið versta verk orðið
0	IP-SUB-SPE	bandamenn	nar	1450	15	22288	og er þetta bótamál því að báðir megum við sjá vörn í málinu að hann hefir rangt til búið og kvatt þar búa heiman úr héraði í stað þess er andaðist
0	IP-MAT-SPE	bandamenn	nar	1450	15	22304	og hefir þú rangt til búið
0	IP-SUB-SPE	bandamenn	nar	1450	15	22332	Hefir þú hvern mann annan meira virt en mig
0	IP-SUB-SPE	bandamenn	nar	1450	15	22337	En kynlegt þykir mér ef þú leiðréttir því að af þér hefi eg aldregi gagn fengið
0	IP-SUB-SPE	bandamenn	nar	1450	15	22364	Hvort hafið þér unnið eiðana ?
0	IP-SUB-SPE	bandamenn	nar	1450	15	22370	eða hvað er sannara eða réttara en dæma hinn versta mann útlaga og án allri björg þann er til þess hefir gert ? En helst að lögum
0	IP-SUB-SPE	bandamenn	nar	1450	15	22375	En þá er það sýnst ef þér gerið svo að vinna þá eiðana er góðir eru og dæma þar eftir þeim áfallið er til þess hefir gert
0	IP-MAT-SPE	bandamenn	nar	1450	15	22399	og hafa hér nokkurir snotrir menn um vélt með honum
0	IP-MAT-SPE	bandamenn	nar	1450	15	22403	Þórarinn segir Þeir hafa borið fé í dóm
0	IP-SUB-SPE	bandamenn	nar	1450	15	22404	og er það sök við þá er gert hafa og til hafa fengið
0	IP-SUB	bandamenn	nar	1450	15	22415	Þeir voru sumir í því máli er félitlir voru og þóttust þurfa fjárins Sumir þeir er þó vildu féið þótt mikið ættu áður en þótti sökin brýn er fé Odds hefir til farið
0	IP-SUB-SPE	bandamenn	nar	1450	15	22424	Og um vorið eitt sinn er þeir feðgar fundust mælti Ófeigur Hvað hefir þú tíðinda spurt Oddur ?
0	IP-MAT-SPE	bandamenn	nar	1450	15	22425	Hann svarar Ekki hefi eg frétt
0	IP-SUB-SPE	bandamenn	nar	1450	15	22500	Hafið þér eigi svo mælt að þér skylduð hafa helming fjárins er þér bjugguð málið til en fjórðungsmenn hálft er sektarfé eiga taka að lögum ?
0	IP-SUB-SPE	bandamenn	nar	1450	15	22504	og væntir mig að knörrinn skríði eigi að síður undir honum þótt þér hafið með meirum fádæmum að farið en dæmi finnist til
0	IP-SUB-SPE	bandamenn	nar	1450	15	22508	Þótt þér hafið sýnt yður í ójafnaði mun yður fara að hæfilega
0	IP-MAT-SPE	bandamenn	nar	1450	15	22512	Illa hefir lengi með okkur verið
0	IP-SUB-SPE	bandamenn	nar	1450	15	22531	Hafið þér eigi svo mælt að annaðhvort skuluð þér fyrir hafa sektir eða sjálfdæmi ?
0	IP-SUB-SPE	bandamenn	nar	1450	15	22581	Því kvað hann Gellir að eigi hafa þeir menn til orðið er bæði séu vel ættaðir og fémiklir og hefðu staðfestur góðar
0	IP-MAT-SPE	bandamenn	nar	1450	15	22596	En ekki hefi eg þessa svo fús verið
0	IP-MAT-SPE	bandamenn	nar	1450	15	22597	Meir hefi eg gert að bæn og vilja annarra
0	IP-SUB-SPE	bandamenn	nar	1450	15	22612	En í öðru lagi þetta sem eg hefi rætt málið Odds vildi eg að þú tækir við fénu og litir á málið og sæir hversu ólíkur hluturinn er þinn eða þeirra annarra er í eru málinu
0	IP-MAT-SPE	bandamenn	nar	1450	15	22616	En aldrei hefi eg að því kenndur verið að vera svikari
0	IP-MAT-SPE	bandamenn	nar	1450	15	22617	Hefi eg svarið eiða bandamönnum að hér skal ekki fyrir koma nema sektir eða sjálfdæmi kvað hann
0	IP-MAT-SPE	bandamenn	nar	1450	15	22651	og mælti Ekki hefi eg mart rætt um málið Odds sonar míns
0	IP-MAT-SPE	bandamenn	nar	1450	15	22686	En engi hefir þó jafnæstur að farið og öllum upphöfum valdið um þetta mál að það félli þyngra en léttara Oddi syni mínum
0	IP-MAT-SPE	bandamenn	nar	1450	15	22690	En allt vit þitt hefir þú til þess lagt að þetta mál félli þyngra en áður Oddi syni mínum
0	IP-SUB-SPE	bandamenn	nar	1450	15	22695	Það er víst nú segir Ófeigur að þig hefir ekki til haldið nema fégirni og ranglæti og ójafnaður
0	IP-MAT-SPE	bandamenn	nar	1450	15	22696	Engi hefir og jafnóður að verið sem þú
0	IP-MAT-SPE	bandamenn	nar	1450	15	22698	og hefir þú dregist til fyrir ágirni sakir
0	IP-MAT-SPE	bandamenn	nar	1450	15	22713	Þó hefir þér þetta ódrengilega orðið
0	IP-SUB-SPE	bandamenn	nar	1450	15	22714	en vorkunn er á við þig er þú ert félítill og það annað að Skegg<dash/>Broddi vinur þinn hefir komið í málið
0	IP-SUB-SPE	bandamenn	nar	1450	15	22718	Skamma dvöl mun eg hér eiga fyrir því að þú hefir aldregi um það mál gert er nokkuð er undir af því að þú hefir ekki vit til
0	IP-SUB-SPE	bandamenn	nar	1450	15	22722	Þeir finnast eigi fyrr að en þeir hafa etist og þeir koma að halanum
0	IP-MAT-SPE	bandamenn	nar	1450	15	22751	og hefir þú svikið mig svikarinn
0	IP-SUB-SPE	bandamenn	nar	1450	15	22764	En hitt ætla eg að annaðhvort hafi etnir verið fáir eða engir
0	IP-SUB-SPE	bandamenn	nar	1450	15	22772	Egill segir Þess betur er þú kallar mig verra mann því að það vita menn að þú hefir tekið mig til jafnaðarmanns þér
0	IP-SUB-SPE	bandamenn	nar	1450	15	22847	Oddur segir Mér líst sem þú hafir hann áður af leyst
0	IP-SUB-SPE	ectorssaga	nar	1450	15	22926	En vit það fyrir víst að þinn unnusti er af voru kyni og hefir engi djörfung til borið að kalla sinn son mínu nafni
0	IP-SUB	ectorssaga	nar	1450	15	22966	Segir Meistarinn það átt hafa hinn sterka Herkúlem er í því kyni hefir sterkastur verið
0	IP-SUB-SPE	ectorssaga	nar	1450	15	23087	og mælti reiðugliga að sönnu ertu verður hins hæðiligasta dauða fyrir þær ii sakir er þú hefir gert við minn herra Drukkið af þeim brunni er hann leggur víti við en beitt þínum hesti í þetta rjóður
0	IP-SUB-SPE	ectorssaga	nar	1450	15	23089	Vernakíus segir Seg mér góður drengur hvað friðbroti eg hefi gert Eður með hverri umbúð sett er vel finni þetta og hvert nafn þitt er og hverjum þú þjónar
0	IP-MAT	ectorssaga	nar	1450	15	23144	En þó hefi eg náð því
0	IP-MAT	ectorssaga	nar	1450	15	23148	En berserkur þessi hefir drepið föður minn Móðum að nafni
0	IP-MAT	ectorssaga	nar	1450	15	23152	Hefir þessi berserkur ekki samræði við mig átt Því að eg bað hann að bíða mín um iii ár
0	IP-SUB	ectorssaga	nar	1450	15	23210	Og er hann hefir sofið um hríð sér hann að sér ganga eina virðuliga jungfrú í guðvefjarkyrtli mjög væna að áliti og kurteisligum búnaði
0	IP-MAT	ectorssaga	nar	1450	15	23227	En faðir minn hefir synjað honum
0	IP-SUB	ectorssaga	nar	1450	15	23233	Og er hann hefir keflið ráðið stendur hann upp
0	IP-MAT	ectorssaga	nar	1450	15	23237	Þá hefir hann riðið v daga og þó lengstum nætur
0	IP-MAT	ectorssaga	nar	1450	15	23302	Eg hefi barist á hólmi við xi berserki og alla yfir unnið með mínum drengskap
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23314	Florenkíus mælti Nú hefir þú talað nokkur orð
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23315	en eg hefi hlýtt
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23335	og segir svo mikið ágæti hefir þú unnið mér og minni dóttur til frelsis og þar útí frá öllum landsmönnum
0	IP-SUB-SPE	ectorssaga	nar	1450	15	23356	Og er eg hefi gengið um stund sé eg hvar gengur ógurligur risi og hafði í hendi einna stóra stöng af járni gerva
0	IP-MAT	ectorssaga	nar	1450	15	23490	og hefir óþarfur verið ríki Kastores kóngs svo menn megu varla fara sinna erinda úr borginni
0	IP-MAT	ectorssaga	nar	1450	15	23491	Hefir hann eitrað á þá er fellur um borgina
0	IP-MAT	ectorssaga	nar	1450	15	23494	Hefir engi áræði til borið að vinna orminn
0	IP-MAT	ectorssaga	nar	1450	15	23495	Kastor kóngur hefir það sagt að þeim mundi hann gefa sína dóttur er Mábil heitir sem orminn sigrar
0	IP-SUB	ectorssaga	nar	1450	15	23496	Hún er allra kvenna vænst þeirra hér í landi hafa fæðst
0	IP-MAT	ectorssaga	nar	1450	15	23498	Og hefir henni skemmu reisa látið og fengið henni xxx meyja til þjónustu
0	IP-SUB	ectorssaga	nar	1450	15	23511	Og er hann hefir þetta gert Heyrir hann brak í skóginn
0	IP-MAT	ectorssaga	nar	1450	15	23599	Nú hafið þér heyrt fyrir litlu ævintýr af iii riddurum ágætum þeim er hver um sig var hinn hæverskasti
0	IP-SUB-SPE	ectorssaga	nar	1450	15	23662	Hún er allra meyja vænst þeirra er eg hefi séð
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23675	og hafa seitt að henni þau kynstur að hana bíta engi járn
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23678	Hún hefir drepið son minn
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23701	Þú hefir mig yfir komið
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23792	Alanus mælti vel hefir okkur tekist lagsmaður
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23805	Kóngur mælti mikið frægðar verk hefir þú unnið hinn ágæti riddari í mínu ríki
0	IP-MAT	ectorssaga	nar	1450	15	23822	Og hefir hann að sinni afunnið sína hreystiför
0	IP-SUB-SPE	ectorssaga	nar	1450	15	23868	og mælti þú hið mesta tröll og níðingur Lát lausan þann unga mann er þú hefir hertekið
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23907	En með því að kóngur veit eigi fyrirætlan þessa manns þá hefir kóngur tekið þenna mann í mikla sæmd
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23927	Við höfum verið um hríð með Vidfrakto kóngi í mestri virðingu þar til er hér kom í land einn ókunnur riddari sá er Lutrektor heitir
0	IP-MAT-SPE	ectorssaga	nar	1450	15	23928	Hann hefir mörgum mikla forsmán gert og unnið þá yfir með sínum riddaraskap
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24163	Þjóna honum margir kóngar þeir er hann hefir yfir unnið með sínum drengskap
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24169	Hafa meistarar því til jafnað um hennar fegurð sem saman væri blandinn þau ii grös er annað heitir lilja en annat rósa
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24174	Hefir hún og allar höfuðlistir lært þær kvenmann má prýða
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24175	En af kóngs syni er það að segja að hann er vænn að líta stórmannligur og íþrótta maður mikill og svo góður riddari að engi hefir sá enn til komið að í söðli hafi setið fyrir honum
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24175	En af kóngs syni er það að segja að hann er vænn að líta stórmannligur og íþrótta maður mikill og svo góður riddari að engi hefir sá enn til komið að í söðli hafi setið fyrir honum
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24179	Hefir hann og valið sér til fylgdar vi ágæta menn þá að allir eru hinu mestu kappar
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24185	Þá segir Apríval svo mikið hefir þú sagt mér af þessum mönnum að mér er því forvitni á að sjá þeirra kurteisi svo eg mega nokkuð segja þar af mínum félögum
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24206	Hefir þú nú í þann tíma komið er kóngur ætlar að halda hóf eitt virðuligt og hefir boðið til öllum stórmönnum innanlands
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24206	Hefir þú nú í þann tíma komið er kóngur ætlar að halda hóf eitt virðuligt og hefir boðið til öllum stórmönnum innanlands
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24227	og mælti hefir þú víða farið um austurlönd
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24229	Skutulsveinn mælti hefir þú nokkuð þar komið er meira hóf sé haldið en hér
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24239	Má það á slíku sjá að þeir hafa óvíða farið eður frétt til ágætra manna að þér hyggið þessa eina fengið hafa sóma heimsins þótt hér sé menn kurteisir og velbúnir
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24254	Hann á virðuligan son við sinni drottningu hver er fengið hefir þann sóma sem enginn annar kynsmanna Príamí kóngs að hinn sterki Ektor er fremstur hefir verið allra manna um sína lífs daga vildi gefa honum sitt nafn
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24255	Hann er svo maður sýnum að eg hefi engvan vænna séð
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24257	Hann hefir allar vii-7 höfuðlistir í gegnum komið
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24264	En er stund leið mælti hann við sína menn hafið þér heyrt góðir drengir svo mikið sagt af einum manni
0	IP-SUB	ectorssaga	nar	1450	15	24281	og segir bónda viðræðu þeirra og hverju hann hefir heitið þeim
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24382	Kóngsson mælti reiðugliga mjór hefir þú öfundað vora frægð og sýnt við oss fullan fjandskap
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24405	kom eg því til fundar við þig að oss er mikil forvitni á að vita hvað manna þú ert svo mikið ágæti sem þú hefir unnið hér í landi
0	IP-MAT	ectorssaga	nar	1450	15	24457	og aldri fyrr hefir hann séð jafnlistugan mann
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24474	Hefir hann það dýr tamið og sér til reiðar er hyrela heitir og er allra dýra grimmast það er menn hafa spurn af
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24476	Hafa þenna veg aldri farið svo margir eður svo vopnaðir að hann hafi eigi drepið með fulltingi dýrsins og tekið fé þeirra
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24476	Hafa þenna veg aldri farið svo margir eður svo vopnaðir að hann hafi eigi drepið með fulltingi dýrsins og tekið fé þeirra
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24477	Hefir það nú svo staðið um hríð að þangað hefir engi dirfst að fara
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24477	Hefir það nú svo staðið um hríð að þangað hefir engi dirfst að fara
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24538	Sé eg að hamingjan mun svo skipa að eg hafi hér fundið mér frægra mann
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24563	Var hún væn kona og vel kunnandi þó við höfum eigi gæfu saman borið
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24597	Er það nær og sannara að hann hefir engva hæversku numið kunnandi eigi svo mikinn hofsið að leggja niður sín vopn er hann gengur fyrir tigna menn
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24629	Hefi eg nú síðan riðið um merkur og skóga til þess er við mættumst
0	IP-SUB-SPE	ectorssaga	nar	1450	15	24630	Þykist eg nú vita að lítils er nú vert um mínar íþróttir svo sem eg hefi óvirðuliga fyrir yður farið
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24634	og mælti eigi hefir hamingjan mér verið afsjándi er hún lét mig finna slíkann Ágætismann
0	IP-MAT-SPE	ectorssaga	nar	1450	15	24727	Hefir kóngur ráðið það fyrir sér með stöddu að hann vill heldur falla með sæmd en lifa með skömm og verja land sitt en gifta svo felldum manni dóttur sína
0	IP-SUB	judit	rel	1450	15	25032	Settu varðhaldsmenn til brunna þessara er þeir hafa sér vatn úr tekið
0	IP-SUB-SPE	judit	rel	1450	15	25075	Hún mælti við þá Hvort hefir Ozias samþykkt að gefa upp borgina Assyriamönnum ef eigi kemur oss fulltingur áður fimm dagar líði ?
0	IP-SUB-SPE	judit	rel	1450	15	25180	En Júdit sagði Eigi má eg neyta af þeim hlutum fyrr en eg hefi neytt þeirrar fæðslu er eg hefi með mér
0	IP-SUB-SPE	judit	rel	1450	15	25222	Og svo sem þú hést fyrir að hefja upp og efla Jerúsalem borg þína láttu mig algera það er eg hefi ætlað og trúað að þú mundir verða láta
0	IP-MAT	vilhjalmur	nar	1450	15	25343	og meistari Humerus hefir samsett hana
0	IP-MAT	vilhjalmur	nar	1450	15	25384	en minn herra hefir bannað mér mitt nafn að segja
0	IP-INF	vilhjalmur	nar	1450	15	25430	og þótti mönnum kóngur mikla giftu til hafa borið um viðskipti þeirra
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	25515	en ég vil á ekki tafl tefla utan það sem faðir minn hefir átt
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	25560	Þenna hjálm sagði hann hefir átt Herkúl hinn sterki
0	IP-MAT	vilhjalmur	nar	1450	15	25567	Það hefir átt Baldvini kóngur af Indíalandi hinn sterki
0	IP-SUB	vilhjalmur	nar	1450	15	25575	Þenna skjöld bar Ektor er bestur riddari hefir verið
0	IP-SUB	vilhjalmur	nar	1450	15	25578	en síðan fékk hann Túrnus sem drap Pallas son Enangris kóngs af Sýrlandi er stærstur maður hefir verið
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	25591	Þá mælti kóngsson Vel hefir þú þetta efnt
0	IP-SUB	vilhjalmur	nar	1450	15	25625	Skálkur hét dvergur sá sem hann hefir tamið og fætt hann á mjólk ormanna
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	25660	Ekki hef ég við því búist sagði kóngsson
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	25694	og er þú hefir þetta gjört þá ertu laus allra mála við mig
0	IP-SUB	vilhjalmur	nar	1450	15	25717	og ætlar ei aftur að koma fyrr en hann hefir fundið föður sinn annaðhvort lífs eður dauðan
0	IP-SUB	vilhjalmur	nar	1450	15	25740	og aldrei er það svo svangt að það gái síns matar fyrr en það hefir drepið allt það sem þá sér það
0	IP-SUB=2	vilhjalmur	nar	1450	15	25780	og er hann kom að grjótskriðu einni sér hann hvar fer einn flugdreki og hefir dýrið óarga í klóm sér og hefir fest þær í bógum dýrsins
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	25846	Höfu vér legið hér hálfan mánuð
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	25868	og hefir Artimund ætlað sér hana eður hafa við hönd sér
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	25872	Hafa þeir unnið Sikiley og Bláland og kúgað stólkónginn í Babýlon
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26062	Hún sagði Það eru höfuð af þeim sem orloflaust hafa hér inngengið
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26063	en sumir hafa mín beðið
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26095	og eigi er nú vel orðið að þú ert orðinn fyrir reiði föður míns fyrir það að þú hefir farið í kastala hans dóttur og drepið hans varðmann
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26113	En eigi mun ég það til hans vinna að berjast við þig þóttú virðir mig nú lítils og það hugmóð sem hann hefir okkur gjört
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26150	En þá þú hefir riðið það iij daga þá muntu koma að dal nokkrum
0	IP-MAT	vilhjalmur	nar	1450	15	26306	og hefir til hvorkis þeirra spurst síðan
0	IP-MAT	vilhjalmur	nar	1450	15	26307	Hefir Vilhjálmur nú frétt af hvert Ermlaugar væri að leita
0	IP-SUB	vilhjalmur	nar	1450	15	26327	Eður hefir nokkur vísað þér til fundar við mig ?
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26345	en hún svaraði Það grunar mig sagði hún að einhver hafi kynnt þér til um nafn mitt
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26371	Hún mælti Þungar dagleiðir hefir sá fengið þér er þetta lagði fyrir þig
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26406	xiiij kónga hafa þau sótt
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26417	Hef ég nú gjört þér nokkra ávísan um það sem þú hefur eftir spurt
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26417	Hef ég nú gjört þér nokkra ávísan um það sem þú hefur eftir spurt
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26452	og er þú hefur fest öll nöfnin sem þér líkar þá flýt þér aftur í grófina
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26455	og kipp því til þín þegar þú ert fullnuma í því sem þú hefur heyrt
0	IP-SUB	vilhjalmur	nar	1450	15	26547	Nú er Vilhjálmur kominn í það land er hann hefir lengi til langað
0	IP-SUB	vilhjalmur	nar	1450	15	26552	og kennir hann nú gjörla hvar honum hefir til verið vísað
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26632	Sagði höfðingi tröllanna þá að þeir skyldu ekki af spara því að sjá mun leikur yðvar síðastur Því að þér hafið nú af hent þá skuld sem á yður var lagin ?
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26654	Öll skulu þér standa sem stjáki bundinn uns að ég hefi út kveðið allra flagða þulu
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26665	Þungar hefir þú mér þrautir fengið
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26761	og mikinn óróa höfum vér fengið af þinni hér komu því að betur en xv kastalar hafa niður fallið og margan mann höfum vér látið
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26761	og mikinn óróa höfum vér fengið af þinni hér komu því að betur en xv kastalar hafa niður fallið og margan mann höfum vér látið
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26761	og mikinn óróa höfum vér fengið af þinni hér komu því að betur en xv kastalar hafa niður fallið og margan mann höfum vér látið
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26767	en minn faðir er Ríkharður kóngur er nú hefir lengi verið hér með yður eigi vel haldinn
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	26770	Eigi megum við svo búnir skilja sagði Herkúl því að þú hefir hring þann á hendi sem mér hefir lengi leikið afturmundur að
0	IP-SUB	vilhjalmur	nar	1450	15	26869	Nú tökum vér þar til máls hvað til hafði borið í Grikklandi á meðan Vilhjálmur hefir í burt verið
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26888	Og fyrr en sól gengur í ægi hafa þeir bílagt borgina svo ekki manns barn mun burtu komast
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26890	og mælti Svo lengi hefi ég nú stýrt ríki þessu
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26891	og hafa aðrir mér þjónað
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	26892	Hef ég og eigi lært að þjóna öðrum
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	27175	Manasses svarar þá Fásénir munu oss þeir men er slíka kosti gjöra svo mikinn skaða sem þér hafið af oss fengið
0	IP-SUB	vilhjalmur	nar	1450	15	27191	og ef þar verður ekki til tíðinda áður brullaupið er úti þá eru þeir meiri gæfumenn en flestir menn aðrir þeir sem svo hafa kvenna aflað
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	27207	Þeir hafa spurt að þér eigið yður fagra dóttur er oss er nefnd Fulgiða
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	27214	og margur hefir hneising fengið fyrir minni sök
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	27227	En ef þeim verður auðið að komast burt af þessu landi þá kunna þeir að segja hversu hagfelldan skatt að vér höfum fengið þeim
0	IP-SUB-SPE	vilhjalmur	nar	1450	15	27266	Þá mælti Erkúles Eigi getum vér það nú aftur tekið sem vér höfum áður gjört
0	IP-MAT	vilhjalmur	nar	1450	15	27488	Menon hefir nú brugðið sínu sverði
0	IP-MAT-SPE	vilhjalmur	nar	1450	15	27552	og undarlega hefir Sjóður sá brugðist sem allir halda ragan ef hann beitir svo vopnum sem Vilhjálmur
0	IP-MAT	vilhjalmur	nar	1450	15	27572	og hefir hann hlaðið um sig háan valköst svo að tveggja vegna utan hjá honum bar búkana jafn hátt honum
0	IP-SUB-SPE	aevintyri	nar	1475	15	27777	og bað hana ganga frá sér því að þú ert ekki verðug að kyssa mína fætur fyrir syndir er þú hefir gert í þínu hjarta svo lengi og skammaðist upp að bera og þú hefir löngu gert
0	IP-SUB-SPE	aevintyri	nar	1475	15	27777	og bað hana ganga frá sér því að þú ert ekki verðug að kyssa mína fætur fyrir syndir er þú hefir gert í þínu hjarta svo lengi og skammaðist upp að bera og þú hefir löngu gert
