response	label	textid	genre	year	century	treeid	text
0	IP-SUB	jomsvikingar	nar	1260	13	6858	og fingu þeir sér nú ærnar vistir þvíað þangað hafði rekið verið féið til skjóls undan herinum þeirra keisara
0	IP-SUB	jomsvikingar	nar	1260	13	6937	En sendir aftur presta alla og kennimenn þá er keisari hafði fingið honum til föruneytis og að skíra menn í Noregi
0	IP-MAT	jomsvikingar	nar	1260	13	6948	og hafði fingið ógrynni fjár er hann kom til skipa
0	IP-SUB	jomsvikingar	nar	1260	13	6957	og mælti þeim málum á þinginu að Hákon jarl skyldi heita vargur í véum fyrir því að hann kvað engi mann verri verk unnið hafa er Hákon hafði brotið hið æðsta hof í Gautlandi og unnið margt annað illt og öngvir menn vissu dæmi til slíks og hvargi er hann fór eða kom þá skyldi hann þetta nafn hafa
0	IP-SUB	jomsvikingar	nar	1260	13	6965	og spurði þegar hvað þeir jarlarnir höfðu að sýst meðan að þeir höfðu kristnað alla Víkina norður til Líðandisness
0	IP-SUB	jomsvikingar	nar	1260	13	6965	og spurði þegar hvað þeir jarlarnir höfðu að sýst meðan að þeir höfðu kristnað alla Víkina norður til Líðandisness
0	IP-SUB	jomsvikingar	nar	1260	13	6971	og gerðist þá hinn mesti guðníðingur og blótmaður svo að aldregi hafði hann meir blótað en þá
0	IP-SUB	jomsvikingar	nar	1260	13	6986	og heitaðist að fara út til Íslands að herja og hefna níðs þess er allir landsmenn höfðu gert um konunginn Harald fyrir rán það er Byrgir bryti hafði tekið fé íslenskra manna að ólögum
0	IP-SUB	jomsvikingar	nar	1260	13	6986	og heitaðist að fara út til Íslands að herja og hefna níðs þess er allir landsmenn höfðu gert um konunginn Harald fyrir rán það er Byrgir bryti hafði tekið fé íslenskra manna að ólögum
0	IP-MAT	jomsvikingar	nar	1260	13	6990	og þá hafði spurst út hingað ósættin Haralds konungs
0	IP-SUB	jomsvikingar	nar	1260	13	7017	En þeir bræður Fjölnis kváðu hann eigi meira fé mundu hafa en þeir höfðu boðið honum
0	IP-SUB	jomsvikingar	nar	1260	13	7060	og færðu þeir féið allt Haraldi konungi og þar með skip þau er Áki hafði átt drekann og snekkjuna
0	IP-SUB-SPE	jomsvikingar	nar	1260	13	7118	og er eg hafða upp tekið þetta höfuðið er af hafði slitnað þá hélt eg á
0	IP-SUB-SPE	jomsvikingar	nar	1260	13	7118	og er eg hafða upp tekið þetta höfuðið er af hafði slitnað þá hélt eg á
0	IP-MAT	jomsvikingar	nar	1260	13	7129	og höfðu skamma hríð ásamt verið áður en þau eigu son einn
0	IP-SUB	jomsvikingar	nar	1260	13	7221	Konungur svarar brátt þá er hún hafði mælt þessum orðum
0	IP-SUB	jomsvikingar	nar	1260	13	7242	og var auðfynt að konunginum hafði mjög mislíkað er Pálnatóki hafði honum eignað sveininn
0	IP-SUB	jomsvikingar	nar	1260	13	7242	og var auðfynt að konunginum hafði mjög mislíkað er Pálnatóki hafði honum eignað sveininn
0	IP-SUB	jomsvikingar	nar	1260	13	7301	og braut öll skipin þau er faðir hans hafði fengið honum
0	IP-SUB	jomsvikingar	nar	1260	13	7302	og lið það allt er þar hafði á verið týndist
0	IP-SUB	jomsvikingar	nar	1260	13	7314	og mælti til alls illa svo sem Pálnatóki hafði ráðið honum
0	IP-SUB	jomsvikingar	nar	1260	13	7443	En förunautar hans sjá hvað í hafði gerst
0	IP-SUB	jomsvikingar	nar	1260	13	7446	og kvað þann mann hafa sótt hið mesta óhapp er þetta verk hafði unnið og fyrir ráðið
0	IP-SUB	jomsvikingar	nar	1260	13	7450	Það er nú frá sagt að Fjölnir gengur að þangað er konungurinn liggur og tekur í braut örina þaðan sem hún hafði staðar numið
0	IP-SUB	jomsvikingar	nar	1260	13	7457	og héldu þessu allir um frásögn sem þeir höfðu nú samið með sér
0	IP-SUB	jomsvikingar	nar	1260	13	7481	En þeir Pálnatóki og Sveinn röru út eftir í það sama hlið öllum sínum skipum allt þar til er þeir koma að flota þeim er Pálnatóki átti og hann hafði þangað haft
0	IP-SUB	jomsvikingar	nar	1260	13	7511	og tekur við ríki því er Stefnir mágur hans hafði átt og Björn hinn breski
0	IP-MAT	jomsvikingar	nar	1260	13	7608	og höfðu nær í sundur rifinn svo mátti að kveða
0	IP-SUB	gragas	law	1270	13	7725	En þá skill hann þá réttum skilnaði ef hann getur þann kvið að hann mundi svo skilja þá þótt sá hefði slíkan svo áverka á sér fengið er nú hefir öðrum veitt sem hinn hefir er þá er fyrir orðinn
0	IP-SUB	gragas	law	1270	13	7951	En ef hann lýsir annan veg en nú er tínt og mest það þá sem morð að því að hinn hafði ekki þess til saka gert er hann félli fyrir því óheilagur
0	IP-SUB	gragas	law	1270	13	7983	Ef áverk eru ólýst þá skal eina sökina úr gera og kveðja búa heiman um það hvort hann hafi hlaupið lögmætu frumhlaupi til hans og særðan hann því sári sem hann hafði fengið
0	IP-SUB	morkin	nar	1275	13	8104	Og nú hittir konungur þann inn lenda mann er hennar hafði beðið
0	IP-SUB-SPE	morkin	nar	1275	13	8239	en þess get ég ef hann hefði þegið að hann myndi þannig svo launa sem ég
0	IP-SUB	morkin	nar	1275	13	8270	og lést konungur ætla að nú myndi betur fara en á Jótlandshafi og þeir Danir hefði sjaldan því átt að hrósa að þeir elti hann og Norðmenn
0	IP-MAT	morkin	nar	1275	13	8292	Hann hafði verið lendur maður ins helga Óláfs konungs mikill maður fyrir sér og ódæll og nökkvað svipvindur
0	IP-MAT	morkin	nar	1275	13	8294	Og einn dag hafði Sigvatur skáld fært kvæði konungi Óláfi
0	IP-MAT	morkin	nar	1275	13	8413	Hafði Hákon verið áður í víkingu og vanið lið sitt
0	IP-MAT	morkin	nar	1275	13	8441	Fiður Árnason og Hákon höfðu skilið föruneyti sitt þá er Hákon rést til liðveislu við Harald konung
0	IP-SUB	morkin	nar	1275	13	8491	Þá svaraði sá maðurinn er áður hafði færa mælt Ætlum hitt kerling segir hann er líkligra er að konungur muni vera eigi ragur enda ekki sigursæll
0	IP-SUB	morkin	nar	1275	13	8507	mælti ekki til Sveins konungs nema það er vel var er hann hafði honum áður þjónað
0	IP-SUB	morkin	nar	1275	13	8508	en mælti hermiliga til Haralds konungs er hann hafði móti verið
0	IP-MAT	morkin	nar	1275	13	8512	og hafði sínu skipi lagt fram hjá konungsskipinu á annað borð
0	IP-MAT	morkin	nar	1275	13	8531	Og þau höfðu lok orðið orrostu að Sveins konungs skip hafði tekið Haraldur konungur vel flest að herfangi og allan fjárhlut þann er á þeim var
0	IP-SUB	morkin	nar	1275	13	8531	Og þau höfðu lok orðið orrostu að Sveins konungs skip hafði tekið Haraldur konungur vel flest að herfangi og allan fjárhlut þann er á þeim var
0	IP-SUB	morkin	nar	1275	13	8545	Lét það verið hafa óforsjáligt er þeir þrír höfðu til tekið
0	IP-MAT	morkin	nar	1275	13	8546	enda hafði illa gefist
0	IP-SUB	morkin	nar	1275	13	8548	og ræða um hverir best hefði fram gengið í bardaga
0	IP-SUB	morkin	nar	1275	13	8629	og þykist þá eiga að vitja jarldómsins að því sem konungur hafði heitið
0	IP-SUB	morkin	nar	1275	13	8633	Og áður en þeir konungur skiljast þá vekur Hákon til of jarlsnafnið og ríki það er fylgja skyldi henni heiman svo sem heitið hafði verið
0	IP-SUB	morkin	nar	1275	13	8672	Nú er það frá sagt að konungur leggur sína eign á jarðar þær er Hákon hafði átt þó að seldar væri og tók leigur og skyldir af þeim jörðum
0	IP-SUB	morkin	nar	1275	13	8675	og drepur menn þá er konungur hafði til sett að varðveita jarðirnar
0	IP-SUB	morkin	nar	1275	13	8723	En þannig voru upphöf of mál Ásmundar og Sveins konungs að Sveinn Guðinason hafði vegið Björn föður hans í þingamannaliði vestur á Englandi
0	IP-SUB	morkin	nar	1275	13	8763	og kömur með þetta allt saman fyrir Svein konung er þeir höfðu að sýst
0	IP-SUB-SPE	morkin	nar	1275	13	8770	en það hygg ég að þessi maður Ásmundr myndi enn eigi spara að sitja of líf þitt ef hann hefði undan gengið
0	IP-SUB	morkin	nar	1275	13	8851	Og öðru sinni spyr konungur enn að veðrinu er maður hafði út sét
0	IP-SUB	morkin	nar	1275	13	8863	en það allt er honum hafði heiman fylgt var vel við búið bæði að vopnum og klæðum
0	IP-SUB	morkin	nar	1275	13	8915	Og er nú það eitt liðið eftir er Hákoni jarli hafði heiman fylgt
0	IP-SUB	morkin	nar	1275	13	8926	og nú mælti Hákon er hann flýði að konungsdóttir myndi hann laust þykja á hafa haldið merkinu Magnúss konungs er hún hafði gefið honum
0	IP-SUB	morkin	nar	1275	13	8928	og mæltu menn hans að Hákon hefði vart launað jarldóminn Steinkeli konungi og hann kynni eigi sjá efnitré sitt
0	IP-SUB	morkin	nar	1275	13	8932	og kallaði það mestan sigur er hann hafði þau fengið
0	IP-SUB-SPE	morkin	nar	1275	13	8942	enda kann ég eigi skaplyndi Ragnhildar frændkonu ef honum yrði auðvelt að komast yfir rekkjustokkinn hennar ef hann hefði látið merkin
0	IP-SUB-SPE	morkin	nar	1275	13	9182	Konungur mælti Hví sagðir þú það að þú hefðir ekki kvæði ort fyr en of mik ?
0	IP-MAT	morkin	nar	1275	13	9229	og hafði hann þeim endanum smeygt á háls sér
0	IP-SUB	morkin	nar	1275	13	9266	Og eitt kveld er þeir drukku eftir borð spurði konungur hversu til hefði tekist of finnferðina
0	IP-MAT	morkin	nar	1275	13	9356	En það hafði Einar hugað honum jafnt sem hann sagði
0	IP-SUB	morkin	nar	1275	13	9368	lét að fás staðar hefði þannig til skipst sem með þeim að Einar bætti fé fyrir víg
0	IP-SUB	morkin	nar	1275	13	9388	þykist nú á leið því hafa komið er hann hafði mælt að menn gáfu hljóð
0	IP-MAT	morkin	nar	1275	13	9421	En þá höfðu þar ráðist til Suðrmenn margir með þungavarnað
0	IP-SUB	morkin	nar	1275	13	9489	Svo barst að eitt sinn að Haraldur konungur kom þar er þeir höfðu barist Tryggvi Óláfsson Tryggvasonar og Sveinn Álfífuson
0	IP-SUB	morkin	nar	1275	13	9638	En þeir duldu að þeir hefði keypt
0	IP-MAT	morkin	nar	1275	13	9646	og höfðu lokið starfi þessu áður en Einar kemur að þeim
0	IP-SUB	morkin	nar	1275	13	9737	bæði í kistum og hvetvetna var upp brotið það er vænast þótti til vera að þeir hefði fólgið
0	IP-MAT	morkin	nar	1275	13	9848	Játvarður konungur hafði átta Gyðu Goðinadóttur systur Haralds konungs
0	IP-MAT	morkin	nar	1275	13	9913	en áður höfðu þeir báðir verið
0	IP-SUB	morkin	nar	1275	13	9917	Þórir af Steig kom eigi fyr því að hann hafði dreymt illa um konung
0	IP-SUB	morkin	nar	1275	13	9946	og höfðu her óvígjan er saman hafði dregist allt sumarið og haustið
0	IP-MAT	morkin	nar	1275	13	9965	Mörukári jarl hafði farið með því merkinu er nær var díkinu
0	IP-SUB	morkin	nar	1275	13	9969	Mörukári jarl fell og svo þykkt menn um hann að díkið var fullt af dauðum mönnum þar sem inn mesti flóttinn hafði til komið
0	IP-SUB	morkin	nar	1275	13	9984	Og fyri þá sök er konungur hafði unnið svo mikinn sigur við stóra höfðingja og ofrefli liðs var allt fólkið hrætt orðið
0	IP-SUB	morkin	nar	1275	13	10001	Og mánadaginn er Haraldur konungur Sigurðarson hafði matast og lið hans að dögurðarborðum þá lét hann blása til landgöngu
0	IP-MAT	morkin	nar	1275	13	10006	Þá hafði Haraldur konungur heitið honum Máríu dóttur sína er þeir kæmi aftur
0	IP-SUB	morkin	nar	1275	13	10052	og er Haraldur konungur hafði fylkt liðinu þá var og kominn her Englanna
0	IP-SUB	morkin	nar	1275	13	10094	og svo sterk að aldri hafði vopn á fest
0	IP-MAT	morkin	nar	1275	13	10096	og hafði það svo víða verið sem það hét til
0	IP-SUB	morkin	nar	1275	13	10115	Það segja allir menn á eina lund að eigi hefði séð drengiligri framgöngu og háða með jafn mikilli hugprýði
0	IP-SUB	morkin	nar	1275	13	10143	Og í því bili kom Eysteinn orri með því liðinu er að skipum hafði verið
0	IP-SUB	morkin	nar	1275	13	10150	Nú verða þeir Eysteinn og hans svo óðir að þeir sækja í ákafa og í annan stað móðir er þeir höfðu gengið mjög langa leið undir hringabrynjum
0	IP-SUB	alexander	nar	1300	14	10210	Og er hann var 12 vetra gamall að aldri náliga alroskinn að viti en stórhugaður umfram alla sína jafnaldra þá koma sendimenn Darii konungs skatt að heimta af Philippo konungi þann er hver eftir annan Serklandskonunga hafði vanur verið jafnan áður að taka af Grikkjakonungi
0	IP-SUB-SPE	alexander	nar	1300	14	10216	Eða hvort man það satt vera að Hercules son Jovis hafi kreist í sundur orma tvo með sinni hendi hvorn þá er Juno stjúpmóðir hans hafði til sent að drepa hann ?
0	IP-SUB	alexander	nar	1300	14	10229	Nú bar svo til að Aristoteles meistari hans og fósturfaðir hafði gengið út af herbergi sínu þar er hann hafði gert eina bók af íþrótt þeirri er dialectica heitir á latínu en þrætubók er kölluð á norrænu
0	IP-SUB	alexander	nar	1300	14	10229	Nú bar svo til að Aristoteles meistari hans og fósturfaðir hafði gengið út af herbergi sínu þar er hann hafði gert eina bók af íþrótt þeirri er dialectica heitir á latínu en þrætubók er kölluð á norrænu
0	IP-SUB	alexander	nar	1300	14	10230	Það mátti og sjá á honum hversu mikla stund hann hafði lagt á bók þá er hann hafði þá saman sett og hversu lítt hann hafði meðan annars gætt
0	IP-SUB	alexander	nar	1300	14	10230	Það mátti og sjá á honum hversu mikla stund hann hafði lagt á bók þá er hann hafði þá saman sett og hversu lítt hann hafði meðan annars gætt
0	IP-SUB	alexander	nar	1300	14	10230	Það mátti og sjá á honum hversu mikla stund hann hafði lagt á bók þá er hann hafði þá saman sett og hversu lítt hann hafði meðan annars gætt
0	IP-MAT	alexander	nar	1300	14	10317	Hér hafði konungur stefnt fjölmennt þing
0	IP-SUB	alexander	nar	1300	14	10336	En mikið skildi aldur þeirra því að eigi að eins valdi hann sér unga riddara heldur og jafnvel aldraða þá er reyndir höfðu verið að hvatleik með Philippo föður hans
0	IP-SUB	alexander	nar	1300	14	10338	Og það myndi sá maður ætla er hann hefði eigi fyrr séð þvílíkan her að slíkir sem Alexander hafði valið sér sveitarhöfðingja liði sínu myndi vera hertogar eða með öllu sjálfur senatus
0	IP-SUB	alexander	nar	1300	14	10338	Og það myndi sá maður ætla er hann hefði eigi fyrr séð þvílíkan her að slíkir sem Alexander hafði valið sér sveitarhöfðingja liði sínu myndi vera hertogar eða með öllu sjálfur senatus
0	IP-SUB	alexander	nar	1300	14	10343	Brátt eftir það er konungur hafði þetta lið saman safnað þá gerðist það til tíðenda í þeirri borg á Grikklandi er Athenae heitir að einn mikill höfðingi sá er Demosthenes hét eggjaði þess borgarmennina að þeir neitaði þessum inum nýja konungi
0	IP-SUB	alexander	nar	1300	14	10354	Hann andsakaði Demosthenem mjög um það er hann hafði eggjað borgarmenn að snúa í mót konungi
0	IP-SUB	alexander	nar	1300	14	10366	Og ef Thebani hefði tekið slíkt ráð sem Athenienses þá myndi þeir hafa fengið stöðvað reiði konungs og fundið þar miskunn og mildi sem gnóg var fyrir ef mjúkliga væri eftir leitað
0	IP-SUB	alexander	nar	1300	14	10369	og tjá fyrir honum oftliga meðan hann situr um borgina að þar hefði jafnan uppspretta verið mikils ófriðar í landinu
0	IP-MAT	alexander	nar	1300	14	10370	Og þar hefði margs konar ódæmi orðið í þeim stað sem segir í mikilli bók þeirri er heitir historia thebana
0	IP-SUB	alexander	nar	1300	14	10392	Hann lætur alla borgina niður brjóta svo vandliga að þar sem áður höfðu verið turnar hávir eða kastalar þar var nú náliga slétt jörð
0	IP-SUB	alexander	nar	1300	14	10394	Síðan er konungur hafði makliga hefnt Thebanis þeirra dirfð og hafði þar svo kennt landsmönnum að þjóna nýjum konungi þá setur hann til lands að gæta þá menn er honum þóttu vel til þess fallnir
0	IP-SUB	alexander	nar	1300	14	10394	Síðan er konungur hafði makliga hefnt Thebanis þeirra dirfð og hafði þar svo kennt landsmönnum að þjóna nýjum konungi þá setur hann til lands að gæta þá menn er honum þóttu vel til þess fallnir
0	IP-MAT	alexander	nar	1300	14	10434	Þar hafði staðið forðum borg sú er Troja var kölluð
0	IP-SUB	alexander	nar	1300	14	10436	Þangað fór Alexander konungur fyr forvitni ef hann mætti sjá nokkuð merki þeirra stórtíðenda er þar höfðu gerst
0	IP-SUB	alexander	nar	1300	14	10437	Og hann kom nú þar sem Troja hafði staðið
0	IP-SUB-SPE	alexander	nar	1300	14	10455	Þá er eg hafða hefnt föður míns bar svo oftliga til að eg vakta þá um nætur er aðrir sváfu og hugsaða eg með mér hvort eg skylda að eins verja það ríki er faðir minn hafði átt eða afla mér meira
0	IP-SUB-SPE	alexander	nar	1300	14	10455	Þá er eg hafða hefnt föður míns bar svo oftliga til að eg vakta þá um nætur er aðrir sváfu og hugsaða eg með mér hvort eg skylda að eins verja það ríki er faðir minn hafði átt eða afla mér meira
0	IP-SUB	alexander	nar	1300	14	10473	og sannaðist með þeim hætti að eftir það er Alexander konungur hafði unnið þá borg á Jórsalalandi er Tyrus heitir þá stefndi hann til Jórsalaborgar með miklu liði
0	IP-SUB	alexander	nar	1300	14	10474	og ætlaði hann að brjóta borgina en niðra Gyðinga tign og svívirða templum domini sem aðrir heiðnir konungar höfðu gert fyrir honum
0	IP-MAT	alexander	nar	1300	14	10482	og þeir höfðu hann öngum fyr séð sitt höfuð hneigja
0	IP-SUB	alexander	nar	1300	14	10489	Og því að Darius konungur hafði lengi um kyrrt setið í góðum friði en af vanist styrjöld og ófriði þá bregður honum við þessi tíðendi nokkuð
0	IP-SUB	alexander	nar	1300	14	10505	Þá er Alexander konungur hafði yfir lesið bréf þetta lætur hann sér lítt bregða við þessi ákefðarorð
0	IP-MAT	alexander	nar	1300	14	10530	Vagninn hafði þar lengi staðið í hofinu
0	IP-SUB	alexander	nar	1300	14	10540	Og hér var nú annaðhvort að Alexander konungur fylldi það er örlögin höfðu fyrir skipað þótt hann leysti knútana heldur með sverði en með höndum sér
0	IP-SUB	alexander	nar	1300	14	10541	ella sýndi hann það að þessi átrúnaður hafði hégómligur verið
0	IP-SUB	alexander	nar	1300	14	10547	Og ef Darius konungur hefði þannug skjótari orðið þá hefði hann þar mátt teppa Alexandro stíg
0	IP-MAT	alexander	nar	1300	14	10570	Frammi fyrir sér hafði konungur skipað 10-10 þúsundum þess liðs er allt var spjótað
0	IP-MAT	alexander	nar	1300	14	10573	Darius konungur hafði og einkum til sett að gæta sín 200-200 manna á hvora hlið
0	IP-SUB	alexander	nar	1300	14	10596	Þar var bæði að honum hafði heitt gert undir herklæðunum af miklum sólarhita því að þetta var um miðsumarsskeið
0	IP-SUB	alexander	nar	1300	14	10631	Síðan er hamingjan hafði þetta rætt þá tók konungur þegar nokkuð að styrkna því að vindur náði þá smám og smám að renna í æðarnar
0	IP-MAT	alexander	nar	1300	14	10642	Philippus konungur faðir Alexandri hafði fengið honum lækni þann er og hét Philippus
0	IP-SUB	alexander	nar	1300	14	10647	Það stóð á bréfinu að Darius konungur hefði heitið Philippo miklu fé og systur sinni með að hann skyldi svíka Alexandrum í drykk
0	IP-SUB	alexander	nar	1300	14	10648	Nú kom inn þriði dagur frá því er konungur hafði sóttina tekið
0	IP-SUB	alexander	nar	1300	14	10649	Og þá færir Philippus honum heilsudrykk þann er hann hafði búið
0	IP-SUB-SPE	alexander	nar	1300	14	10659	En gjarna vildi sá er mig hefir í róg borið að þessi sótt aðgerðalaus hefði þig til til bana leitt
0	IP-SUB	alexander	nar	1300	14	10665	Síðan er Philippus hafði sannliga fyrir sig svarað þá biður hann konung óhræddan drekka
0	IP-SUB	alexander	nar	1300	14	10667	Eftir tekinn drykk fær konungur heilsu sína og slíkan styrk afls og hugar sem hann hafði fyrr haft
0	IP-SUB	alexander	nar	1300	14	10676	Síðan er her Alexandri inar nálægstu borgir og hann sjálfur hafði fórnað guðunum slíkt sem hann hét til heilsu sér þá fær hann til þeirrar borgar er Ixon heitir
0	IP-MAT	alexander	nar	1300	14	10678	Hann hafði unnið þessa borg og stökkt í brott borgarlýðnum en búið þar fyrir konungi
0	IP-MAT	alexander	nar	1300	14	10685	Hann hafði verið harðla kær konungi
0	IP-SUB	alexander	nar	1300	14	10686	En nú var honum það kennt að hann hefði tekið fé til af Dario konungi að svíkja Alexandrum
0	IP-SUB	alexander	nar	1300	14	10687	En það var til þess haft að hann leyndi bréfi nokkuru því er honum hafði sent einn af riddurum Darii konungs
0	IP-MAT	alexander	nar	1300	14	10690	Hann hafði orðið landflótti af Grikklandi
0	IP-SUB	alexander	nar	1300	14	10712	En það ráð tekur hann af þeim er Timodes hafði gefið honum að hann lætur brott flytja mestan þorra fjárins til borgar þeirrar er Damascus heitir
0	IP-SUB	alexander	nar	1300	14	10764	Og er konungur hafði svo talað þá kemur hlaupandi njósnarmaður einn með þeim tíðendum að Alexander hafi snúið á flótta og þorað eigi að bíða þess er Darius kæmi með her sinn
0	IP-SUB	alexander	nar	1300	14	10778	Og nú verða varðhaldsmenn Alexandri varir við hermenn því að þeir mega sjá ljómann af gulli og gimsteinum er liðið hafði borið á sig og vopn sín
0	IP-SUB	alexander	nar	1300	14	10797	Sýndist þeim nú eigi sem þeir höfðu ætlað að Alexander snöri baki við
0	IP-MAT	alexander	nar	1300	14	10804	Þetta ráð hefði Dario nytsamligt verið ef framgengt yrði
0	IP-SUB	alexander	nar	1300	14	10831	Og þér er svo hafið framist í mörgum stórvirkjum að allur heimur girnist að hafa yður sér til lávarða Nú er sá dagur kominn er vér höfum ýskt að koma skyldi
0	IP-MAT	alexander	nar	1300	14	10865	Aldrigi hafði dvergmálinn og veitt hljóðunum fleiri andsvör en nú
0	IP-SUB	alexander	nar	1300	14	10873	Í öðrum stað á skildinum var skrifaður Nabuchodonosor konungur og það er hann fór til Jórsalaborgar með her sinn og vann borgina brauð til jarðar templum domini og alla borgarveggi gerði hertekinn Gyðingalýð og hafði Sedeciam konung er hann hafði blinda látið heim með sér til Babylonem
0	IP-SUB	alexander	nar	1300	14	10874	Það var allt skrifað á skildinum er inum fyrrum konungum hafði vel tekist
0	IP-SUB	alexander	nar	1300	14	10875	En það var allt látið niðri liggja er þeim hafði til svívirðingar gerst
0	IP-SUB	alexander	nar	1300	14	10876	Í þriðja stað var það skrifað er Balthasar konungur drakk úr gullkerum þeim er Nabuchodonosor hafði tekið úr templo domini
0	IP-MAT	alexander	nar	1300	14	10887	Hans frægð hafði farið of allan heim
0	IP-SUB	alexander	nar	1300	14	10888	Og hvar sem hann hafði við lent urðu allir fyrir honum að láta
0	IP-SUB	alexander	nar	1300	14	10941	Og steypir honum örendum til jarðar úr kerru er hann hafði setið í
0	IP-SUB	alexander	nar	1300	14	10996	En missir þó eigi með öllu því að það tekur af höndina vinstri er Negusar hafði brugðið upp fyrir andlið sér
0	IP-SUB	alexander	nar	1300	14	11011	Og þau sömu spjót er Grikkir höfðu ætlað að Negusar skyldi á gista standa nú gegnum Iollam og hest hans
0	IP-SUB	alexander	nar	1300	14	11044	Og það er skjótast að segja frá að alla heimsins náttúru hafði hann lukt sér í brjósti
0	IP-MAT	alexander	nar	1300	14	11045	Og nú hafði Soroas séð fyrir af stjörnugang að hann mundi skammt hafa ólifað
0	IP-SUB	alexander	nar	1300	14	11114	Og slíta af þeim eyrnagull og gullnisti og aðrar gersemar er þær höfðu á sig borið
0	IP-SUB	alexander	nar	1300	14	11134	Eftir það er Alexander konungur hefir skipt herfangi með herinum sendir hann Parmenionem með miklu liði til Damascum þess örendis að ná því mikla fé er Darius hafði þangað sent til gæslu sem fyrr var sagt
0	IP-SUB	alexander	nar	1300	14	11148	Þá er 7 dagar voru liðnir frá bardaga þeim er nú hefir nokkuð verið frá sagt og Alexander konungur hafði jarða látið lík tíginna manna þeirra er fallið höfðu eftir þeim sið er þá var fer hann til þeirrar borgar er Sidon heitir
0	IP-SUB	alexander	nar	1300	14	11149	Og eftir það er hann hafði það fólk undir sig lagt er þá borg byggði stefnir hann til þeirrar borgar er Tyrus heitir
0	IP-SUB	alexander	nar	1300	14	11166	En það heldur til þess að Alexander konungur hafði fyrr en hann settist um borgina gert riddara sína til borgarmanna að bjóða þeim frið ef þeir vildi gefast í hans vald
0	IP-SUB	alexander	nar	1300	14	11169	og misstu líknar af honum sem vert var að þeir höfðu drepið þá er þeim buðu frið og grið af konungi og gerðu það níðingsverk er öngum duganda manni er geranda þótt fullur fjandskapur sé meðal manna
0	IP-SUB	alexander	nar	1300	14	11195	Og þar kemur að sú in ágæta borg Tyrus er Agenor konungur hafði reisa látið í fyrstu brennur upp öll og verður að ösku úr miklu mannvirki
0	IP-MAT	alexander	nar	1300	14	11212	Hann hafði þó brugðið sverð undir skildi
0	IP-SUB	alexander	nar	1300	14	11218	og býður að af honum skyldi höggva þá sömu hönd er sverðið hafði fram reitt og með því sama sverði
0	IP-MAT	alexander	nar	1300	14	11219	Nokkur hvíld hafði orðið á bardaganum
0	IP-SUB	alexander	nar	1300	14	11228	En þó að hann hefði fengið 2 sár þá leggur hann eigi niður að heldur upp tekna sýslu því að hann hirðir meir um frægð en langlífi
0	IP-SUB	alexander	nar	1300	14	11250	Það væri líkara þótt Grikkir hefði farið jafnlanga stund yfir stóran sæ að eigi hefði þeir þar harðara niður komið en í sandhöfum þessum er nú fóru þeir yfir
0	IP-SUB	alexander	nar	1300	14	11250	Það væri líkara þótt Grikkir hefði farið jafnlanga stund yfir stóran sæ að eigi hefði þeir þar harðara niður komið en í sandhöfum þessum er nú fóru þeir yfir
0	IP-SUB	alexander	nar	1300	14	11266	En því að Darius konungur hafði kveðið á dag nær hann skyldi berjast við Alexandrum konung og vildi skömm vera láta bardagafrest þá fengust Alexandro konungi nú fyrir því skyldari sýslur
0	IP-SUB	alexander	nar	1300	14	11306	Það gerðist þessu næst til tíðenda með Grikkjum að eitt kveld þá er hálfrökkvið var orðið og aftanstjarna var upp komin og sól hafði fyllt dagliga þjónustu en skínanda tungl tók að gleðjast af brottför bróður síns að á dregur tunglið Og verður eclipsis
0	IP-SUB	alexander	nar	1300	14	11324	Og spyr þá hver sök til þess væri er á tunglið hafði dregið eða hvað guðin mundi eftir þetta láta koma
0	IP-SUB	alexander	nar	1300	14	11337	Eftir það tók Aristandus dæmi til eftir því sem stóð í fornum Serkjasögum að eclipsis lunae hafði orðið fyrir óförum og hamingjuleysi Serkja
0	IP-SUB	alexander	nar	1300	14	11342	Síðan er von og traust fegri forlaga en Grikkir hefði vænt sér um hríð
0	IP-MAT	alexander	nar	1300	14	11354	Eitt sinn hafði konungurinn Alexander séð drottninguna síðan er hún var hertekin
0	IP-SUB	alexander	nar	1300	14	11358	Svo kemur þessi maður fyrir konunginn að hann hafði bæði slitið af sér klæði sín og ryskt sig
0	IP-SUB-SPE	alexander	nar	1300	14	11368	Þegar er Tiriotes hafði sagt tíðendin snúast allar herbúðir Darii konungs í sorg og grát segir meistari Galterus
0	IP-SUB	alexander	nar	1300	14	11374	Tiriotes sver þess að hún hélt öllum hreinleik sínum og Alexander konungur gerði því síður vanvirðing til hennar meðan hún lifði að hann grét hana dauða sem hún hefði verið hans kona Og gerði þar með útferð hennar svo virðuliga sem verðugt var að gera eftir svo tigna konu
0	IP-SUB-SPE	alexander	nar	1300	14	11377	En sá er vald hafði fengið yfir henni er á þeim aldri sem ástin kann heitust verða með manni
0	IP-SUB	alexander	nar	1300	14	11387	Og þó að hann hefði það ráð gert áður að berjast við Alexandrum sem fyrst þar sem hann hafði neitað tvisvar boðnum friði þá skiptist þannug um ráðagerð hans fyrir ástar sakir þeirrar er hann tekur hafa til óvinar síns Alexandri af mildiverkum þeim er Tiriotes hefir talt af honum að hann sendir nú riddarahöfðingja til fundar við Alexandrum konung að bjóða friðargörð af nýju millum þeirra
